rmsd, with cst, default, filename 
1266.01538086, 42954951.5032, 7.68613, 4/manual_121.pdb
0.0, nan, 8.82679, 4/manual_237.pdb
6.17398023605, 415.103391059, -12.6691128541, 4/manual_54.pdb
7.81969261169, 1585.15229597, 39.8513251152, 4/manual_9.pdb
0.0, nan, 8.82679, 4/manual_200.pdb
2771.99926758, 204812688.074, 7.68613, 4/manual_197.pdb
0.0, nan, 8.82679, 4/manual_250.pdb
0.0, nan, 8.82679, 4/manual_224.pdb
10.7430486679, 1140.79524771, 27.8922897969, 4/manual_26.pdb
6.33379554749, 383.636483942, -2.06778862371, 4/manual_73.pdb
1518.65966797, 60791461.5868, 7.45294, 4/manual_166.pdb
195.069580078, 1022824.95594, 7.68613, 4/manual_124.pdb
292.878204346, 2213915.9131, 7.68613, 4/manual_125.pdb
475.474395752, 5863222.429, 7.68613, 4/manual_153.pdb
9452.94921875, 2361204039.57, 6.74558, 4/manual_199.pdb
0.0, nan, 8.82679, 4/manual_242.pdb
7.49998426437, 790.823826287, 340.865448901, 4/manual_62.pdb
214.285110474, 1363830.50497, 7.68613, 4/manual_195.pdb
12.1135139465, 1871.69742002, 93.9807002271, 4/manual_98.pdb
45.3377151489, 70469.3542019, 7.68613, 4/manual_99.pdb
521.491394043, 6966476.37746, 7.68613, 4/manual_155.pdb
0.0, nan, 8.82679, 4/manual_212.pdb
10.0594205856, 265.747907466, -5.1307505, 4/manual_81.pdb
72.6250534058, 136417.567382, 7.68613, 4/manual_74.pdb
6.62328147888, 370.985881273, 0.847375797395, 4/manual_57.pdb
0.0, nan, 8.82679, 4/manual_233.pdb
11.551568985, 3659.33388119, -6.641031, 4/manual_43.pdb
10.951915741, 215.75866449, -37.7846564397, 4/manual_58.pdb
0.0, nan, 8.82679, 4/manual_254.pdb
229.502441406, 1500275.10556, 7.68613, 4/manual_198.pdb
1237.51647949, 40717464.1584, 7.45294, 4/manual_102.pdb
12.625828743, 1108.32100547, 229.647360621, 4/manual_69.pdb
617.137451172, 10440691.3752, 7.68613, 4/manual_184.pdb
0.0, nan, 8.82679, 4/manual_261.pdb
