rmsd, with cst, default, filename 
1390.98718262, 51038517.8025, 7.68613, 24/manual_189.pdb
14.1632137299, 330.635714575, 4.25104941543, 24/manual_114.pdb
10.392575264, 803.675905579, 78.707476387, 24/manual_7.pdb
10.5193567276, 13.6486275577, -44.6279360245, 24/manual_0.pdb
170.556900024, 795130.144157, 7.68613, 24/manual_192.pdb
0.0, nan, 8.82679, 24/manual_247.pdb
1793.71447754, 84359225.7873, 7.68613, 24/manual_169.pdb
14.6739616394, 3541.00398666, -2.38546064914, 24/manual_63.pdb
0.0, nan, 8.82679, 24/manual_263.pdb
968.179870605, 24937906.6209, 7.45294, 24/manual_159.pdb
10.206372261, 98.5202373485, -23.3474152475, 24/manual_37.pdb
0.0, nan, 8.82679, 24/manual_267.pdb
1750.39611816, 80760589.0517, 7.68613, 24/manual_205.pdb
0.0, nan, 8.82679, 24/manual_264.pdb
6.15420389175, 543.193809601, 17.7825307888, 24/manual_64.pdb
12.1878833771, 1627.3714552, 141.93131633, 24/manual_88.pdb
14.363817215, 439.624556083, 105.893053096, 24/manual_50.pdb
6.23027610779, 706.62860609, 2.66399106915, 24/manual_2.pdb
435.725036621, 4958891.59545, 7.68613, 24/manual_134.pdb
1927.02001953, 98188656.6861, 7.68613, 24/manual_152.pdb
198.853683472, 985418.059949, 7.68613, 24/manual_146.pdb
9.01738357544, 2221.96224633, -1.02942501636, 24/manual_29.pdb
0.0, nan, 8.82679, 24/manual_236.pdb
11.0254917145, 181.424780002, -21.5172979318, 24/manual_70.pdb
9.13272190094, 22.9534945085, -29.2833934171, 24/manual_44.pdb
0.0, nan, 8.82679, 24/manual_246.pdb
2370.29516602, 148191888.693, 7.68613, 24/manual_156.pdb
735.04864502, 14376926.9117, 7.68613, 24/manual_220.pdb
623.569213867, 10238144.9819, 7.68613, 24/manual_161.pdb
8.66334152222, 17.6684613492, -18.1935256906, 24/manual_27.pdb
9.84239578247, 1796.46967169, 7.7824333702, 24/manual_20.pdb
550.162658691, 8148794.75733, 7.68613, 24/manual_182.pdb
145.101898193, 616927.431123, 7.68613, 24/manual_145.pdb
191.05758667, 1054657.96541, 7.68613, 24/manual_111.pdb
11.1485109329, 8963.00316642, 7.68613, 24/manual_108.pdb
162.883987427, 678327.789994, 7.68613, 24/manual_100.pdb
