rmsd, with cst, default, filename 
21.7404155731, -23.3077552828, -38.92226, 10/manual_91.pdb
11.9627695084, 22.1827762055, 4.098, 10/manual_167.pdb
16.542142868, -26.4439424108, -46.21637, 10/manual_28.pdb
13.1827344894, -22.2352232171, -62.04612, 10/manual_83.pdb
19.0022945404, 18.7170476698, 1.07326, 10/manual_228.pdb
19.4692325592, -16.8219415697, -49.71272, 10/manual_3.pdb
19.3979454041, 28.9478328315, 4.86792, 10/manual_160.pdb
13.0543851852, 21.0302482745, 4.84519, 10/manual_295.pdb
2.83284139633, -56.2740354637, -66.39637, 10/manual_23.pdb
10.4409990311, -50.6630086585, -68.93985, 10/manual_103.pdb
12.2964601517, 15.6490258884, -0.65599, 10/manual_149.pdb
13.2363195419, 35.0274568905, 6.85363, 10/manual_287.pdb
14.9694776535, -44.8773529418, -73.95127, 10/manual_38.pdb
12.4935655594, -35.6823589271, -56.27104, 10/manual_61.pdb
12.5930299759, 36.7964969117, 8.80498, 10/manual_277.pdb
24.0611228943, -27.8882373929, -38.80221, 10/manual_72.pdb
7.85267305374, -37.9371028619, -73.30704, 10/manual_39.pdb
16.5867023468, 35.8609721819, 3.14248, 10/manual_262.pdb
15.5075674057, -48.3326230201, -63.83969, 10/manual_25.pdb
15.3669910431, 33.8938105247, 10.83235, 10/manual_165.pdb
10.138302803, -22.1648885337, -50.643, 10/manual_4.pdb
5.64869880676, 19.4822208742, 0.63991, 10/manual_282.pdb
21.8831806183, 30.0481876939, 5.69905, 10/manual_213.pdb
5.5466837883, 18.6497824913, 5.40116, 10/manual_174.pdb
14.4685153961, -53.1496259837, -61.22555, 10/manual_16.pdb
19.1915893555, -7.74841222126, -36.42571, 10/manual_80.pdb
8.16202831268, -59.1260529135, -69.20031, 10/manual_82.pdb
18.0929946899, 30.5928657597, 4.91358, 10/manual_257.pdb
13.0145606995, 39.4828043247, 10.87121, 10/manual_164.pdb
5.60602426529, 33.0001928527, -0.79882, 10/manual_215.pdb
19.2869243622, 31.4618240081, 3.74032, 10/manual_227.pdb
6.46562385559, 28.7370936734, 2.91486, 10/manual_218.pdb
9.72836589813, 28.8096206932, 3.15371, 10/manual_260.pdb
18.0479831696, 26.41030237, 5.17863, 10/manual_185.pdb
14.3561458588, 29.9740206955, 5.76272, 10/manual_275.pdb
16.5853538513, 18.8408147926, 5.50526, 10/manual_221.pdb
12.789147377, 6.69414389975, -12.70273, 10/manual_121.pdb
11.9825525284, 35.128810453, 5.98702, 10/manual_237.pdb
13.9977378845, 14.7563086078, 3.34754, 10/manual_273.pdb
19.261964798, 33.9190132992, -27.45931, 10/manual_54.pdb
10.3187799454, -65.9682329864, -72.61129, 10/manual_9.pdb
14.3475122452, 27.9807368825, 3.99157, 10/manual_200.pdb
20.0676422119, 25.8423251665, 1.37763, 10/manual_197.pdb
7.52572250366, 20.6890207825, 0.74423, 10/manual_250.pdb
13.9079990387, 19.1140869585, -1.96991, 10/manual_224.pdb
8.97551822662, -35.2181994834, -63.70878, 10/manual_26.pdb
8.50310134888, -45.9753602852, -67.24019, 10/manual_73.pdb
6.80321216583, 32.1784605263, 9.01152, 10/manual_166.pdb
12.3199501038, 43.7799246436, 3.99919, 10/manual_124.pdb
10.9163045883, 35.3936538506, 4.57557, 10/manual_125.pdb
13.4460477829, 30.1762608481, 8.32258, 10/manual_153.pdb
23.0856285095, 26.5431801411, 4.39048, 10/manual_199.pdb
11.529671669, 31.2364445361, 11.00617, 10/manual_242.pdb
12.6103830338, -39.598283157, -54.56485, 10/manual_62.pdb
13.2685976028, 37.5124604769, 4.29017, 10/manual_195.pdb
11.3869190216, -27.2575406317, -46.37375, 10/manual_98.pdb
8.69312381744, -53.6170746086, -70.40183, 10/manual_99.pdb
22.33385849, 46.085366162, 3.52745, 10/manual_155.pdb
8.16041564941, 25.4820570785, 4.94791, 10/manual_212.pdb
13.991065979, -35.0802898455, -53.46393, 10/manual_81.pdb
12.1748361588, -16.737968477, -43.99084, 10/manual_74.pdb
18.0446662903, -18.7753452722, -33.85455, 10/manual_57.pdb
10.8719053268, 24.1653418816, 5.61935, 10/manual_233.pdb
13.6879272461, 8.99857413346, -37.20261, 10/manual_43.pdb
14.7460861206, -12.670219967, -44.10449, 10/manual_58.pdb
11.951751709, 18.0427062442, 2.4206, 10/manual_299.pdb
12.6931743622, 31.2802584784, 6.42676, 10/manual_254.pdb
15.8948383331, 41.0992063617, 2.45859, 10/manual_198.pdb
5.0231628418, -58.4541375102, -73.71999, 10/manual_102.pdb
13.0223579407, -30.7386311366, -47.5966, 10/manual_69.pdb
17.2507591248, 25.4638680198, 6.10022, 10/manual_184.pdb
14.1214885712, 20.3006524723, 6.85994, 10/manual_286.pdb
16.7168178558, 56.772706138, 14.56051, 10/manual_288.pdb
11.64727211, 25.016723235, 2.70688, 10/manual_261.pdb
9.00209331512, -58.9171622184, -76.85017, 10/manual_11.pdb
13.6504259109, 16.1183068029, 4.56262, 10/manual_171.pdb
15.132891655, 16.6910561905, 4.62509, 10/manual_210.pdb
15.4668684006, -35.6630515783, -68.09335, 10/manual_1.pdb
16.3242721558, 16.4775970273, 1.64835, 10/manual_135.pdb
12.4304952621, -18.9589420041, -54.50585, 10/manual_34.pdb
14.7126436234, 30.6107630852, 7.74732, 10/manual_162.pdb
13.6303825378, 24.6308677379, 5.82939, 10/manual_226.pdb
22.1177196503, 24.8918053076, 4.29351, 10/manual_123.pdb
14.2981147766, 25.3044680667, 8.54737, 10/manual_157.pdb
13.1400489807, 32.0942479534, -3.33924, 10/manual_203.pdb
8.24814224243, -49.3104834228, -82.13285, 10/manual_5.pdb
13.0718240738, 19.132729454, 5.90126, 10/manual_137.pdb
17.034286499, 30.9920567718, 4.53773, 10/manual_122.pdb
7.87770271301, -57.0890860664, -70.16693, 10/manual_104.pdb
24.9086456299, 233.79091541, -32.79678, 10/manual_89.pdb
rmsd, with cst, default, filename 
10.661324501, -53.0527728016, -78.77956, 11/manual_115.pdb
21.9651432037, 20.7585189542, 5.00791, 11/manual_259.pdb
11.7834978104, -31.5071356623, -53.77241, 11/manual_132.pdb
6.3168258667, -41.0510467123, -69.67846, 11/manual_131.pdb
14.085152626, -50.4529716566, -72.08166, 11/manual_129.pdb
12.4819250107, 29.4926135999, 5.16291, 11/manual_186.pdb
12.388666153, -4.26632626342, -39.60383, 11/manual_67.pdb
9.53812885284, 19.9807530423, -2.50442, 11/manual_216.pdb
6.96446895599, 24.6374027756, 5.92742, 11/manual_178.pdb
14.4458417892, 38.6036172288, 8.77901, 11/manual_248.pdb
15.4107933044, -15.8585397123, -43.76619, 11/manual_130.pdb
16.4791793823, 21.0157040969, 5.00791, 11/manual_249.pdb
11.2819833755, -16.3601252537, -72.01683, 11/manual_6.pdb
22.6338672638, 20.4157246376, 5.00791, 11/manual_240.pdb
18.4567489624, 27.2844469494, 8.28894, 11/manual_183.pdb
15.2418422699, -13.7429523896, -50.54728, 11/manual_46.pdb
7.83860635757, 27.5661393751, -1.36487, 11/manual_140.pdb
8.96692466736, -48.0177198625, -60.54332, 11/manual_96.pdb
10.9916524887, 29.0554425442, -1.62838, 11/manual_222.pdb
8.63891029358, 24.1450645933, 3.07963, 11/manual_209.pdb
4.71149921417, -43.2511770109, -59.45083, 11/manual_13.pdb
15.6178245544, 43.9093820323, 6.26236, 11/manual_190.pdb
14.0666599274, -35.55294105, -53.94041, 11/manual_55.pdb
8.20745372772, 27.726435855, 7.28443, 11/manual_141.pdb
12.4482698441, 24.6497014495, 10.36056, 11/manual_181.pdb
16.5997676849, -17.7189853403, -50.3192, 11/manual_106.pdb
12.5808019638, 19.1762790091, 2.06128, 11/manual_239.pdb
14.6675310135, 32.461805007, 5.80018, 11/manual_214.pdb
8.44931221008, 16.4474004211, -1.82117, 11/manual_193.pdb
5.62895107269, -63.358521819, -78.22231, 11/manual_93.pdb
7.19967842102, -32.0793813713, -55.83293, 11/manual_95.pdb
15.7072353363, 23.950601329, -1.54118, 11/manual_225.pdb
13.7240257263, -53.4260019501, -74.50573, 11/manual_101.pdb
10.142115593, -0.448983569733, -77.48481, 11/manual_19.pdb
13.6186246872, 24.9516689823, 3.45166, 11/manual_268.pdb
21.727355957, -18.5118045017, -37.08103, 11/manual_71.pdb
12.0170183182, 30.9952007247, 6.57358, 11/manual_163.pdb
13.214427948, 39.919554797, 2.7154, 11/manual_139.pdb
12.9892911911, -16.1572935176, -48.95282, 11/manual_113.pdb
8.95594406128, 20.2754996553, 2.5136, 11/manual_280.pdb
17.3982315063, 30.5758983846, 5.28024, 11/manual_151.pdb
15.0859670639, -31.7968175421, -53.57209, 11/manual_12.pdb
18.0143184662, 25.5216576296, 3.39914, 11/manual_255.pdb
12.4251394272, -7.20950755181, -38.74498, 11/manual_105.pdb
10.8790979385, 24.4156528186, 7.43708, 11/manual_258.pdb
20.5868320465, 50.8847087382, -3.03798, 11/manual_270.pdb
15.2344369888, 29.2306733418, 2.55393, 11/manual_271.pdb
14.9818687439, 17.7648275611, 4.25191, 11/manual_196.pdb
10.1331577301, -54.747249369, -71.06358, 11/manual_107.pdb
12.4379653931, 40.0107549774, 13.88326, 11/manual_147.pdb
15.0472774506, 12.4364510486, -62.38051, 11/manual_17.pdb
18.0384197235, 26.088896115, 6.96383, 11/manual_208.pdb
21.1044101715, 40.611216255, 11.66687, 11/manual_148.pdb
